frame_index,stage,duration_ms
246,visualization,104.88
247,frame_acquisition,33.11
247,detection,28.70
247,landmarks,159.16
247,visualization,109.77
248,frame_acquisition,33.08
248,detection,35.56
248,landmarks,146.10
248,visualization,108.03
249,frame_acquisition,33.15
249,detection,30.81
249,landmarks,126.77
249,visualization,103.58
250,frame_acquisition,33.13
250,detection,26.76
250,landmarks,116.79
250,visualization,106.63
251,frame_acquisition,33.10
251,detection,27.98
251,landmarks,126.78
251,visualization,101.24
252,frame_acquisition,33.14
252,detection,24.64
252,landmarks,122.35
252,visualization,101.30
253,frame_acquisition,33.10
253,detection,25.85
253,landmarks,123.76
253,visualization,103.75
254,frame_acquisition,33.37
254,detection,23.16
254,landmarks,119.80
254,visualization,102.50
255,frame_acquisition,33.13
255,detection,29.95
255,landmarks,131.28
255,visualization,99.28
256,frame_acquisition,33.17
256,detection,25.56
256,landmarks,119.62
256,visualization,97.29
257,frame_acquisition,33.15
257,detection,24.59
257,landmarks,135.25
257,visualization,107.09
258,frame_acquisition,33.08
258,detection,42.54
258,landmarks,142.87
258,visualization,110.38
259,frame_acquisition,33.08
259,detection,25.11
259,landmarks,133.29
259,visualization,107.26
260,frame_acquisition,33.08
260,detection,26.27
260,landmarks,133.23
260,visualization,112.19
261,frame_acquisition,33.15
261,detection,29.78
261,landmarks,126.83
261,visualization,112.69
262,frame_acquisition,33.09
262,detection,23.86
262,landmarks,180.10
262,visualization,111.98
263,frame_acquisition,33.10
263,detection,29.87
263,landmarks,135.13
263,visualization,100.80
264,frame_acquisition,33.10
264,detection,37.38
264,landmarks,151.97
264,visualization,103.66
265,frame_acquisition,33.10
265,detection,30.65
265,landmarks,120.37
265,visualization,103.48
266,frame_acquisition,33.20
266,detection,25.43
266,landmarks,131.25
266,visualization,103.92
267,frame_acquisition,33.41
267,detection,26.44
267,landmarks,125.37
267,visualization,103.04
268,frame_acquisition,33.14
268,detection,25.57
268,landmarks,123.99
268,visualization,104.18
269,frame_acquisition,33.07
269,detection,25.87
269,landmarks,130.24
269,visualization,100.12
270,frame_acquisition,33.26
270,detection,25.65
270,landmarks,111.33
270,visualization,109.03
271,frame_acquisition,33.17
271,detection,26.35
271,landmarks,124.24
271,visualization,101.23
272,frame_acquisition,33.23
272,detection,24.14
272,landmarks,154.45
272,visualization,131.16
273,frame_acquisition,33.41
273,detection,26.45
273,landmarks,173.48
273,visualization,124.86
274,frame_acquisition,33.12
274,detection,37.29
274,landmarks,165.47
274,visualization,113.51
275,frame_acquisition,33.12
275,detection,29.00
275,landmarks,148.27
275,visualization,104.27
276,frame_acquisition,33.17
276,detection,29.70
276,landmarks,131.75
276,visualization,108.38
277,frame_acquisition,33.10
277,detection,33.86
277,landmarks,132.15
277,visualization,112.52
278,frame_acquisition,33.11
278,detection,28.29
278,landmarks,124.93
278,visualization,113.32
279,frame_acquisition,33.14
279,detection,41.81
279,landmarks,158.47
279,visualization,115.66
280,frame_acquisition,33.09
280,detection,27.01
280,landmarks,128.30
280,visualization,114.00
281,frame_acquisition,33.07
281,detection,32.48
281,landmarks,149.76
281,visualization,119.37
282,frame_acquisition,33.10
282,detection,33.64
282,landmarks,124.97
282,visualization,107.35
283,frame_acquisition,33.13
283,detection,25.90
283,landmarks,129.15
283,visualization,99.78
284,frame_acquisition,33.09
284,detection,30.30
284,landmarks,117.68
284,visualization,98.07
285,frame_acquisition,33.09
285,detection,22.36
285,landmarks,120.56
285,visualization,113.16
286,frame_acquisition,33.17
286,detection,24.32
286,landmarks,119.98
286,visualization,107.07
287,frame_acquisition,33.12
287,detection,26.41
287,landmarks,115.61
287,visualization,113.45
288,frame_acquisition,33.13
288,detection,24.48
288,landmarks,131.16
288,visualization,110.87
289,frame_acquisition,33.38
289,detection,27.52
289,landmarks,116.01
289,visualization,102.30
290,frame_acquisition,33.10
290,detection,28.72
290,landmarks,124.24
290,visualization,107.77
291,frame_acquisition,33.07
291,detection,31.69
291,landmarks,130.29
291,visualization,103.58
292,frame_acquisition,33.10
292,detection,28.03
292,landmarks,128.22
292,visualization,103.70
293,frame_acquisition,33.16
293,detection,24.61
293,landmarks,125.46
293,visualization,119.36
294,frame_acquisition,33.13
294,detection,24.03
294,landmarks,115.72
294,visualization,107.45
295,frame_acquisition,33.08
295,detection,27.23
295,landmarks,124.41
295,visualization,98.66
296,frame_acquisition,33.31
296,detection,21.83
296,landmarks,116.83
296,visualization,95.05
297,frame_acquisition,33.12
297,detection,25.58
297,landmarks,168.33
297,visualization,96.87
298,frame_acquisition,33.12
298,detection,35.17
298,landmarks,117.86
298,visualization,95.43
299,frame_acquisition,33.10
299,detection,23.71
299,landmarks,117.75
299,visualization,98.57
300,frame_acquisition,33.13
300,detection,22.12
300,landmarks,125.87
300,visualization,101.34
301,frame_acquisition,33.15
301,detection,27.27
301,landmarks,117.87
301,visualization,95.20
302,frame_acquisition,33.32
302,detection,28.15
302,landmarks,121.87
302,visualization,88.79
303,frame_acquisition,33.09
303,detection,33.15
303,landmarks,158.81
303,visualization,117.36
304,frame_acquisition,33.26
304,detection,28.80
304,landmarks,129.48
304,visualization,96.29
305,frame_acquisition,33.07
305,detection,27.93
305,landmarks,116.99
305,visualization,96.30
306,frame_acquisition,33.14
306,detection,24.08
306,landmarks,123.88
306,visualization,101.99
307,frame_acquisition,33.11
307,detection,28.84
307,landmarks,115.77
307,visualization,101.03
308,frame_acquisition,33.14
308,detection,26.47
308,landmarks,118.36
308,visualization,100.76
309,frame_acquisition,33.18
309,detection,24.37
309,landmarks,125.38
309,visualization,107.20
310,frame_acquisition,33.07
310,detection,24.93
310,landmarks,125.98
310,visualization,102.74
311,frame_acquisition,33.12
311,detection,29.33
311,landmarks,120.90
311,visualization,103.61
312,frame_acquisition,33.09
312,detection,27.36
312,landmarks,125.30
312,visualization,101.53
313,frame_acquisition,33.13
313,detection,33.26
313,landmarks,119.13
313,visualization,104.72
314,frame_acquisition,33.11
314,detection,28.49
314,landmarks,118.12
314,visualization,104.47
315,frame_acquisition,33.14
315,detection,24.52
315,landmarks,127.43
315,visualization,95.44
